dracula-open-2025	Senior Men -87kg	MEHNANA Nahil	FRA	3
dracula-open-2025	Senior Men -87kg	ZOUROS Konstantino	GRE	
dracula-open-2025	Senior Men -87kg	OBERHOFER Alexande	ITA	1
dracula-open-2025	Senior Men -87kg	AKBULUT Ismael Ome	ESP	
dracula-open-2025	Senior Men -87kg	BARRUOL Uggo	FRA	3
dracula-open-2025	Senior Men -87kg	MONTINARO Simone	ITA	2
dracula-open-2025	Senior Men -87kg	SNACOV Laurentiu	ROU	
dracula-open-2025	Senior Men -80kg	NIKOLIC Matej	CRO	1
dracula-open-2025	Senior Men -80kg	MIRZAEI Bardia	FIN	
dracula-open-2025	Senior Men -80kg	GONZALEZ Giovanni	ESP	
dracula-open-2025	Senior Men -80kg	SULEAC Dmitrii	MDA	
dracula-open-2025	Senior Men -80kg	YEFIMOV Oleksandr	UKR	
dracula-open-2025	Senior Men -80kg	HOERMANN Vincent	GER	
dracula-open-2025	Senior Men -80kg	STAVROPOULOS Theoh	GBR	
dracula-open-2025	Senior Men -80kg	CANIZARES Cristian	ESP	
dracula-open-2025	Senior Men -80kg	ALIPOUR Sohrab	GBR	3
dracula-open-2025	Senior Men -80kg	KNIGHT-MITCHELL Da	GBR	3
dracula-open-2025	Senior Men -80kg	LILOV Krasimir	BUL	
dracula-open-2025	Senior Men -80kg	MALASHCHUK Denys	UKR	
dracula-open-2025	Senior Men -80kg	CRISTESCU Mihai Ad	ROU	
dracula-open-2025	Senior Men -80kg	SAROGLU Ferhat Muh	TUR	2
dracula-open-2025	Senior Men -80kg	CURRAN Fergus	USA	
dracula-open-2025	Senior Men -80kg	PATEL Nikhil	GBR	
dracula-open-2025	Senior Men -80kg	YOUNG Isaiah	USA	
dracula-open-2025	Senior Men -74kg	DUGAC Grga	CRO	3
dracula-open-2025	Senior Men -74kg	DLAMINI Thandukukh	SWZ	
dracula-open-2025	Senior Men -74kg	PUJOL Antoni	ESP	
dracula-open-2025	Senior Men -74kg	ROSATO Thomas	ITA	
dracula-open-2025	Senior Men -74kg	ZELENKO Vladyslav	UKR	
dracula-open-2025	Senior Men -74kg	BLAZEVSKI Filip	MKD	
dracula-open-2025	Senior Men -74kg	FRGOLEC Miroslav	SVK	
dracula-open-2025	Senior Men -74kg	MARTINEZ Javier	ESP	
dracula-open-2025	Senior Men -74kg	CHUA James	USA	1
dracula-open-2025	Senior Men -74kg	KORSAK Mykhailo	UKR	3
dracula-open-2025	Senior Men -74kg	LONCAR Nikola	USA	
dracula-open-2025	Senior Men -74kg	SZASZ Manyhert	ROU	
dracula-open-2025	Senior Men -74kg	HAIDARI Milad	DEN	
dracula-open-2025	Senior Men -74kg	TSOLAS Themistokli	GRE	
dracula-open-2025	Senior Men -74kg	BARKOF Alexandros	GRE	
dracula-open-2025	Senior Men -74kg	IZARIK Daniel	SVK	
dracula-open-2025	Senior Men -74kg	A Aj	USA	
dracula-open-2025	Senior Men -74kg	SHANAFELT Noah	USA	2
dracula-open-2025	Senior Men -68kg	SALANOVA Adrian	ESP	1
dracula-open-2025	Senior Men -68kg	FOX Mackenzie	GBR	
dracula-open-2025	Senior Men -68kg	MARIN Alexandru Cr	ROU	
dracula-open-2025	Senior Men -68kg	SAIB Badis	FRA	
dracula-open-2025	Senior Men -68kg	VEGA Rommel Alejan	ESP	
dracula-open-2025	Senior Men -68kg	GOLEMAC Nikola	DEN	
dracula-open-2025	Senior Men -68kg	KAIDALOV Illia	UKR	
dracula-open-2025	Senior Men -68kg	PINEDA Diego	USA	
dracula-open-2025	Senior Men -68kg	OBRETIN Alexandru	ROU	
dracula-open-2025	Senior Men -68kg	GUNDERSEN Brede Bj	NOR	
dracula-open-2025	Senior Men -68kg	HILAL Ali	CAN	3
dracula-open-2025	Senior Men -68kg	VAN Jesse	NED	
dracula-open-2025	Senior Men -68kg	RUBANENKO Dmytro	UKR	
dracula-open-2025	Senior Men -68kg	CIURUSNIUC Alexand	ROU	
dracula-open-2025	Senior Men -68kg	THOMAS Max	ESP	
dracula-open-2025	Senior Men -68kg	MILAN Jorge	ESP	3
dracula-open-2025	Senior Men -68kg	NTOMPROS Ioannis	GRE	
dracula-open-2025	Senior Men -68kg	SPANIDIS Konstanti	GRE	
dracula-open-2025	Senior Men -68kg	ZOTOVS Yehor	LAT	
dracula-open-2025	Senior Men -68kg	ELLINAS Nicolas	CYP	
dracula-open-2025	Senior Men -68kg	ALMEIDA Fillipe	BRA	2
dracula-open-2025	Senior Men -63kg	RAMOS Gabriel	BRA	
dracula-open-2025	Senior Men -63kg	ROSSOKHATYI Ruslan	UKR	
dracula-open-2025	Senior Men -63kg	WHITFIELD Alfie	GBR	
dracula-open-2025	Senior Men -63kg	TORGEMAN Ori	ISR	
dracula-open-2025	Senior Men -63kg	ARILLO Hugo	ESP	3
dracula-open-2025	Senior Men -63kg	ZISIS Vasileios	GRE	
dracula-open-2025	Senior Men -63kg	LUCERNA Luca	ITA	
dracula-open-2025	Senior Men -63kg	FUNKENDORF Vladysl	UKR	
dracula-open-2025	Senior Men -63kg	BATALO Aleksandar	SRB	
dracula-open-2025	Senior Men -63kg	MOSS Christian	GBR	
dracula-open-2025	Senior Men -63kg	SPRECA Tommaso	ITA	
dracula-open-2025	Senior Men -63kg	TEILMANN Anton Boe	DEN	
dracula-open-2025	Senior Men -63kg	ALEXANDRU Emanuel	ROU	
dracula-open-2025	Senior Men -63kg	MAGGI Paolo	ITA	
dracula-open-2025	Senior Men -63kg	LOMARTIRE Matias	ITA	1
dracula-open-2025	Senior Men -63kg	SANTINELLI Christi	ITA	3
dracula-open-2025	Senior Men -63kg	BAKSH Mujahid	GBR	
dracula-open-2025	Senior Men -63kg	NEGRETE Rodrigo Da	USA	
dracula-open-2025	Senior Men -63kg	GRANT Gavin	USA	
dracula-open-2025	Senior Men -63kg	MINER Nathen	INA	
dracula-open-2025	Senior Men -63kg	BENZIAN Yousef	GBR	
dracula-open-2025	Senior Men -63kg	MYLONAS Angelos	GRE	
