canada-open-2025	Senior Men -87kg	TROITINO Sergio	ESP	2
canada-open-2025	Senior Men -87kg	PEREZ Marlon Kisis	COL	
canada-open-2025	Senior Men -87kg	HENRY Jonathan	USA	
canada-open-2025	Senior Men -87kg	NAVARRO Oscar	MEX	
canada-open-2025	Senior Men -87kg	MERCIER Charlelie	CAN	3
canada-open-2025	Senior Men -87kg	BAKER Luther	USA	
canada-open-2025	Senior Men -87kg	RODRIGUEZ Michael	USA	1
canada-open-2025	Senior Men -87kg	ISAACS Aaron	USA	
canada-open-2025	Senior Men -87kg	KIMIYAGAR Jay Nile	IND	
canada-open-2025	Senior Men -87kg	STEWART Jordan	CAN	3
canada-open-2025	Senior Men -80kg	RUIZ Ramon	ESP	1
canada-open-2025	Senior Men -80kg	MCLEAN Ethan	CAN	
canada-open-2025	Senior Men -80kg	CASTILLO Sergio	USA	
canada-open-2025	Senior Men -80kg	CABRERA Davyd	USA	
canada-open-2025	Senior Men -80kg	BEAUDET Victor	CAN	
canada-open-2025	Senior Men -80kg	NDE Aurele Tcheh	CAN	
canada-open-2025	Senior Men -80kg	CASAS Iker	MEX	3
canada-open-2025	Senior Men -80kg	ROBLETO David	NCA	3
canada-open-2025	Senior Men -80kg	SEALY. Brandon	JAM	
canada-open-2025	Senior Men -80kg	TALHA Othmane	CAN	
canada-open-2025	Senior Men -80kg	MILAN Juan Antonio	ESP	2
canada-open-2025	Senior Men -80kg	SOW Abou	USA	
canada-open-2025	Senior Men -80kg	CHEHADE Mohamad	SWE	
canada-open-2025	Senior Men -74kg	IORSS Rahiti	FPO	
canada-open-2025	Senior Men -74kg	BOURIEL Ayoub	CAN	1
canada-open-2025	Senior Men -74kg	ORTIZ Wilfredo	PUR	
canada-open-2025	Senior Men -74kg	DI Mateo	ARG	
canada-open-2025	Senior Men -74kg	PERDOMO Nickolas	CAN	
canada-open-2025	Senior Men -74kg	KOZINA Niko	CAN	
canada-open-2025	Senior Men -74kg	NARANG Abhishek	USA	
canada-open-2025	Senior Men -74kg	NAVA Ruben	MEX	
canada-open-2025	Senior Men -74kg	SOTO Edgar	PUR	
